fecha,producto,region,canal,unidades_vendidas,precio_unitario,ingreso
2024-10-26,Auriculares,Este,Online,2.0,94.5,189.0
2025-04-13,Mouse,Este,Online,2.0,24.75,49.5
2024-07-08,Teclado,Sur,Distribuidor,2.0,35.84,71.68
2025-05-30,Auriculares,Centro,Distribuidor,5.0,70.77,353.85
2024-01-13,Auriculares,Centro,Distribuidor,3.0,72.93,218.79
2024-11-17,Mouse,Sur,Tienda,4.0,25.39,101.56
2024-07-04,Monitor,Centro,Tienda,5.0,220.6,1103.0
2024-08-08,Teclado,Norte,Tienda,2.0,42.55,85.1
2024-12-26,Teclado,Norte,Online,2.0,46.61,93.22
2024-11-28,Teclado,Este,Online,1.0,45.96,45.96
2025-01-20,Teclado,Sur,Tienda,2.0,45.71,91.42
2024-05-08,Mouse,Norte,Distribuidor,5.0,19.28,96.4
2024-03-03,Auriculares,Centro,Online,4.0,93.54,374.16
2024-03-18,Mouse,Norte,Online,5.0,24.62,123.1
2024-01-02,Auriculares,Centro,Tienda,3.0,95.83,287.49
2025-06-01,Teclado,Centro,Tienda,1.0,44.16,44.16
2024-07-06,Monitor,Oeste,Online,4.0,217.5,870.0
2024-07-22,Auriculares,Norte,Online,5.0,90.81,454.05
2024-10-15,Mouse,Norte,Online,3.0,24.82,74.46
2024-11-02,Mouse,,Online,5.0,23.59,117.95
2025-05-21,Auriculares,Norte,Distribuidor,2.0,73.19,146.38
2025-11-29,Mouse,Oeste,Online,5.0,25.15,125.75
2025-03-06,Monitor,Oeste,Online,4.0,227.01,908.04
2024-06-18,Teclado,Este,Tienda,4.0,44.75,179.0
2024-05-02,Teclado,Este,Tienda,2.0,47.35,94.7
2024-11-03,Auriculares,Sur,Online,5.0,85.92,429.6
2025-11-02,Webcam,Oeste,Online,1.0,65.09,65.09
2025-10-23,Auriculares,,Distribuidor,2.0,72.89,145.78
2024-06-18,Mouse,Oeste,Tienda,1.0,25.45,25.45
2025-12-25,Monitor,Centro,Online,2.0,227.3,454.6
2025-12-21,Auriculares,Este,Distribuidor,1.0,74.04,74.04
2024-02-12,Auriculares,Este,Online,4.0,88.62,354.48
2024-11-06,Webcam,Sur,Online,4.0,61.94,247.76
2024-03-12,Monitor,Norte,Online,1.0,221.85,221.85
2024-06-04,Monitor,Centro,Online,1.0,227.64,227.64
2025-04-22,Monitor,Este,Online,3.0,210.61,631.83
2025-06-01,Auriculares,Este,Tienda,3.0,88.03,264.09
2024-12-23,Monitor,Sur,Online,3.0,214.23,642.69
2025-04-12,Webcam,Sur,Tienda,4.0,63.83,255.32
2024-12-03,Webcam,Este,Distribuidor,3.0,55.28,165.84
2024-10-20,Monitor,Este,Distribuidor,2.0,170.35,340.7
2024-11-09,Teclado,Oeste,Tienda,1.0,44.89,44.89
2024-12-25,Auriculares,Este,Tienda,4.0,88.58,354.32
2024-02-09,Teclado,Oeste,Tienda,4.0,47.73,190.92
2025-02-11,Mouse,Oeste,Tienda,5.0,25.21,126.05
2025-05-24,Monitor,Oeste,Online,3.0,218.16,654.48
2025-06-17,Teclado,Centro,Online,3.0,42.11,126.33
2024-12-14,Monitor,Oeste,Tienda,3.0,213.11,639.33
2025-02-01,Teclado,,Online,5.0,45.75,228.75
2024-10-24,Mouse,Este,Online,2.0,26.65,53.3
2025-10-04,Monitor,Norte,Online,3.0,220.4,661.2
2025-03-03,Teclado,Norte,Online,1.0,44.71,44.71
2025-10-05,Auriculares,Norte,Online,1.0,89.97,89.97
2024-05-21,Auriculares,Oeste,Online,5.0,83.93,419.65
2025-02-28,Teclado,Este,Online,5.0,46.02,230.1
2025-11-02,Auriculares,,Tienda,5.0,89.25,446.25
2024-06-27,Auriculares,Centro,Online,3.0,93.86,281.58
2025-03-06,Mouse,Norte,Tienda,5.0,25.49,127.45
2024-03-30,Auriculares,Este,Online,4.0,88.93,355.72
2025-12-19,Teclado,Oeste,Online,3.0,42.91,128.73
2025-10-25,Mouse,Este,Tienda,1.0,23.63,23.63
2024-11-25,Teclado,Oeste,Tienda,1.0,47.35,47.35
2025-06-06,Mouse,Este,Online,4.0,,566.02
2024-05-14,Mouse,Centro,Online,3.0,24.15,72.45
2024-12-01,Mouse,Norte,Tienda,5.0,24.5,122.5
2024-09-14,Auriculares,Sur,Online,3.0,94.06,282.18
2024-12-05,Auriculares,Centro,Tienda,4.0,93.99,375.96
2025-04-06,Monitor,Norte,Online,5.0,218.68,1093.4
2024-12-29,Auriculares,Sur,Online,5.0,94.34,471.7
2024-04-26,Auriculares,Este,Tienda,1.0,84.79,84.79
2024-04-21,Mouse,Este,Tienda,4.0,24.67,98.68
2024-03-20,Monitor,Oeste,Online,1.0,222.26,222.26
2025-08-15,Teclado,Sur,Tienda,2.0,44.65,89.3
2024-11-07,Mouse,Sur,Distribuidor,4.0,19.43,77.72
2024-09-20,Auriculares,Oeste,Distribuidor,5.0,69.46,347.3
2025-12-23,Auriculares,Oeste,Online,2.0,90.38,180.76
2024-09-27,Teclado,Centro,Tienda,1.0,42.77,42.77
2025-07-09,Monitor,Norte,Online,1.0,227.85,227.85
2025-11-22,Monitor,Centro,Tienda,1.0,231.95,231.95
2024-12-18,Auriculares,Este,Online,5.0,89.45,447.25
2024-05-25,Auriculares,Sur,Tienda,4.0,88.61,354.44
2024-05-26,Mouse,Centro,Online,5.0,24.4,122.0
2024-11-07,Teclado,Centro,Online,4.0,44.56,178.24
2025-06-13,Teclado,Centro,Tienda,1.0,46.22,46.22
2025-11-19,Auriculares,Norte,Online,1.0,87.21,87.21
2024-06-09,Auriculares,Norte,Online,3.0,90.57,271.71
2024-09-01,Monitor,Norte,Online,3.0,220.77,662.31
2024-12-30,Webcam,Este,Distribuidor,1.0,53.04,53.04
2024-11-20,Webcam,Sur,Tienda,1.0,62.35,62.35
2025-10-16,Auriculares,Norte,Distribuidor,5.0,74.5,37.76
2025-04-11,Teclado,Centro,Online,1.0,44.51,44.51
2025-09-18,Auriculares,Norte,Online,2.0,86.44,172.88
2025-12-08,Webcam,,Distribuidor,3.0,51.3,153.9
2025-06-11,Mouse,Oeste,Tienda,2.0,25.64,51.28
2024-12-10,Auriculares,Norte,Tienda,5.0,82.94,414.7
2024-12-11,Teclado,Centro,Online,3.0,43.88,131.64
2024-04-18,Teclado,Norte,Online,2.0,46.84,93.68
2024-10-13,Auriculares,Norte,Tienda,4.0,86.39,345.56
2025-11-14,Teclado,Sur,Online,2.0,46.29,92.58
2025-12-15,Mouse,Norte,Online,3.0,24.78,74.34
2024-04-26,Auriculares,Oeste,Distribuidor,3.0,73.48,220.44
2024-04-19,Mouse,Norte,Distribuidor,1.0,20.25,20.25
2025-01-21,Webcam,Norte,Tienda,5.0,61.19,305.95
2025-12-14,Mouse,Sur,Tienda,1.0,24.78,24.78
2024-10-09,Mouse,Sur,Online,4.0,25.86,103.44
2025-03-15,Teclado,Oeste,Online,4.0,45.76,183.04
2024-04-22,Mouse,Centro,Tienda,4.0,24.55,98.2
2025-04-27,Monitor,Oeste,Tienda,5.0,214.61,1073.05
2025-03-05,Teclado,Norte,Tienda,1.0,43.31,43.31
2025-08-27,Auriculares,Oeste,Online,4.0,89.43,357.72
2024-11-07,Webcam,Norte,Tienda,3.0,63.59,190.77
2024-12-11,Auriculares,Norte,Tienda,4.0,88.53,354.12
2024-03-03,Auriculares,Norte,Tienda,3.0,93.87,281.61
2025-05-29,Mouse,Centro,Tienda,5.0,23.6,118.0
2025-12-17,Auriculares,Este,Tienda,4.0,88.22,352.88
2025-04-06,Teclado,Sur,Online,2.0,45.57,91.14
2024-12-04,Auriculares,Centro,Online,5.0,92.45,462.25
2024-11-17,Teclado,Centro,Distribuidor,5.0,37.61,188.05
2024-10-05,Auriculares,Este,Distribuidor,2.0,73.23,146.46
2025-08-02,Mouse,Centro,Online,4.0,24.08,96.32
2025-05-25,Teclado,Sur,Online,3.0,46.8,140.4
2024-12-12,Teclado,Norte,Distribuidor,5.0,36.35,181.75
2024-04-06,Webcam,Sur,Tienda,4.0,66.49,265.96
2025-07-23,Webcam,Este,Distribuidor,2.0,50.77,101.54
2025-05-07,Auriculares,Centro,Online,2.0,89.06,178.12
2024-12-22,Mouse,Centro,Distribuidor,4.0,19.95,79.8
2025-07-30,Auriculares,Oeste,Tienda,5.0,86.27,431.35
2024-11-20,Auriculares,Centro,Online,5.0,87.21,436.05
,Auriculares,Centro,Online,4.0,96.89,387.56
2024-03-18,Teclado,Este,Tienda,4.0,47.32,189.28
2025-08-05,Monitor,Sur,Tienda,4.0,215.15,860.6
2024-12-23,Monitor,Sur,Online,5.0,209.33,1046.65
2025-06-08,Mouse,Norte,Distribuidor,5.0,19.49,97.45
2024-03-02,Webcam,Sur,Tienda,4.0,59.03,236.12
2025-10-19,Teclado,Centro,Distribuidor,5.0,36.61,183.05
2024-06-05,Webcam,Centro,Online,3.0,63.31,189.93
2024-11-02,Mouse,Norte,Online,3.0,25.14,75.42
2025-07-09,Teclado,Centro,Distribuidor,4.0,38.13,152.52
2024-09-22,Monitor,Sur,Online,3.0,219.22,657.66
2025-01-16,Mouse,Este,Online,2.0,26.05,52.1
2024-05-11,Mouse,Centro,Online,5.0,24.65,123.25
2025-02-05,Auriculares,Oeste,Online,5.0,88.65,443.25
2024-09-03,Teclado,Norte,Online,3.0,44.15,132.45
2024-12-18,Teclado,Centro,Online,4.0,44.79,179.16
2025-12-09,Mouse,Norte,Tienda,1.0,24.03,24.03
2025-09-18,Teclado,Norte,Online,1.0,47.28,47.28
2025-01-05,Teclado,Este,Tienda,2.0,44.35,88.7
2024-11-28,Auriculares,Oeste,Online,3.0,91.51,274.53
2024-12-19,Mouse,Centro,Online,3.0,24.06,72.18
2024-04-27,Teclado,Oeste,Online,2.0,44.52,89.04
2024-12-23,Mouse,Este,Tienda,4.0,24.93,99.72
2024-11-26,Auriculares,Oeste,Online,5.0,92.13,460.65
2024-11-25,Mouse,Oeste,Distribuidor,3.0,20.95,62.85
2024-01-23,Teclado,Oeste,Distribuidor,1.0,38.35,38.35
2025-03-04,Monitor,Centro,Online,1.0,226.99,226.99
2024-12-12,Monitor,Oeste,Tienda,5.0,227.23,1136.15
2024-04-09,Auriculares,Norte,Distribuidor,3.0,76.61,229.83
2025-12-18,Mouse,Oeste,Distribuidor,2.0,20.4,40.8
2024-02-15,Teclado,Oeste,Online,5.0,44.19,220.95
2024-06-22,Monitor,Norte,Online,4.0,217.09,868.36
2024-07-07,Webcam,Norte,Online,1.0,64.27,64.27
2024-06-06,Auriculares,Norte,Online,5.0,87.31,436.55
2024-05-13,Teclado,,Distribuidor,3.0,37.53,112.59
2025-03-17,Webcam,,Online,2.0,63.08,126.16
2025-11-15,Teclado,Norte,Tienda,1.0,41.93,41.93
2025-09-27,Mouse,Oeste,Distribuidor,3.0,20.34,61.02
2025-07-13,Mouse,Centro,Online,5.0,24.39,121.95
2024-11-09,Mouse,Norte,Online,4.0,25.05,100.2
2024-06-12,Mouse,Centro,Online,2.0,23.5,47.0
2024-02-10,Mouse,Oeste,Online,4.0,24.92,99.68
2024-10-08,Mouse,Este,Online,5.0,24.51,122.55
2024-05-12,Monitor,Este,Online,3.0,211.46,634.38
2024-07-21,Auriculares,Centro,Online,5.0,88.27,441.35
2025-05-23,Monitor,,Online,4.0,222.73,890.92
2024-12-16,Mouse,Norte,Tienda,5.0,24.98,124.9
2025-12-07,Auriculares,Este,Tienda,4.0,91.85,367.4
2024-02-13,Mouse,Centro,Online,3.0,26.17,78.51
2024-04-25,Mouse,Sur,Tienda,5.0,23.4,117.0
2024-09-30,Auriculares,Norte,Online,5.0,89.59,447.95
2024-11-03,Mouse,Oeste,Online,2.0,24.07,48.14
2025-11-08,Auriculares,Sur,Distribuidor,5.0,74.93,374.65
2024-08-31,Auriculares,Oeste,Distribuidor,1.0,75.29,75.29
2024-01-27,Mouse,Sur,Online,3.0,25.05,75.15
2025-03-24,Teclado,Centro,Online,4.0,42.35,169.4
2024-08-21,Teclado,Oeste,Tienda,3.0,46.71,140.13
2024-09-29,Mouse,Este,Online,1.0,24.95,24.95
2025-01-28,Monitor,Centro,Tienda,2.0,222.79,445.58
2024-04-13,Monitor,Este,Online,2.0,222.1,444.2
2024-08-16,Mouse,Sur,Distribuidor,2.0,19.46,38.92
2024-12-10,Mouse,Norte,Online,2.0,24.89,49.78
2024-09-09,Mouse,Norte,Tienda,1.0,24.7,24.7
2025-06-05,Mouse,Sur,Tienda,2.0,23.65,47.3
2025-04-30,Mouse,Sur,Online,4.0,24.8,99.2
2025-01-10,Mouse,Sur,Distribuidor,1.0,21.11,21.11
2024-03-01,Mouse,Oeste,Distribuidor,2.0,19.93,39.86
2024-11-15,Monitor,Norte,Online,3.0,212.98,638.94
2025-06-27,Teclado,Centro,Tienda,4.0,45.98,183.92
2024-07-17,Monitor,Centro,Tienda,1.0,219.94,219.94
2024-09-17,Webcam,Centro,Distribuidor,3.0,53.12,159.36
2025-06-06,Mouse,Norte,Online,3.0,24.02,72.06
2025-12-12,Webcam,Centro,Distribuidor,5.0,53.8,269.0
2025-12-29,Webcam,Oeste,Online,5.0,65.61,328.05
2025-12-24,Auriculares,Norte,Tienda,1.0,93.59,93.59
2024-07-30,Mouse,Oeste,Online,1.0,25.04,25.04
2024-02-05,Auriculares,Centro,Distribuidor,3.0,74.8,224.4
2024-05-22,Auriculares,,Online,3.0,89.59,268.77
2024-11-24,Auriculares,Oeste,Online,3.0,89.84,269.52
2025-08-25,Auriculares,Norte,Distribuidor,2.0,75.49,150.98
2025-10-16,Auriculares,Norte,Tienda,1.0,92.39,92.39
2024-03-01,Monitor,Este,Tienda,1.0,222.25,222.25
2025-05-16,Mouse,Centro,Online,4.0,26.05,104.2
2024-03-04,Webcam,Sur,Online,3.0,64.57,193.71
2024-04-26,Auriculares,Centro,Online,5.0,92.11,460.55
2025-12-06,Webcam,Oeste,Distribuidor,4.0,53.0,212.0
2025-06-28,Mouse,Centro,Online,3.0,26.05,78.15
2025-06-20,Auriculares,Centro,Online,1.0,88.45,88.45
2024-04-24,Monitor,Oeste,Tienda,5.0,215.2,1076.0
2025-12-10,Mouse,Oeste,Online,4.0,25.26,101.04
2025-04-11,Mouse,Oeste,Distribuidor,5.0,20.71,103.55
2024-06-09,Auriculares,Oeste,Tienda,1.0,90.33,90.33
2025-12-04,Mouse,Norte,Tienda,2.0,26.66,53.32
2024-10-05,Mouse,Oeste,Tienda,2.0,25.37,50.74
2025-11-13,Mouse,Sur,Online,2.0,25.36,50.72
2024-12-17,Mouse,Norte,Tienda,5.0,26.54,132.7
2024-11-14,Mouse,Norte,Online,3.0,24.17,72.51
2025-07-22,Webcam,Oeste,Online,5.0,60.77,303.85
2025-03-16,Webcam,Centro,Online,3.0,65.36,196.08
2024-06-21,Mouse,Centro,Tienda,5.0,24.06,120.3
2025-11-04,Auriculares,Centro,Online,4.0,88.5,354.0
2025-11-08,Auriculares,Norte,Tienda,3.0,89.34,268.02
2024-11-05,Monitor,Centro,Online,4.0,214.55,858.2
2025-10-21,Auriculares,Norte,Online,2.0,93.11,186.22
2025-04-09,Monitor,Sur,Tienda,5.0,225.82,1129.1
2024-11-08,Monitor,Sur,Online,4.0,222.33,889.32
2024-12-08,Auriculares,Este,Online,4.0,90.77,363.08
2025-09-02,Monitor,Este,Distribuidor,2.0,168.54,337.08
2024-08-26,Teclado,Sur,Tienda,1.0,45.03,45.03
2025-06-22,Mouse,Sur,Online,1.0,24.61,24.61
2025-10-13,Mouse,Este,Distribuidor,2.0,19.95,39.9
2024-12-22,Monitor,Este,Tienda,4.0,217.49,869.96
2024-10-19,Webcam,Sur,Online,5.0,66.03,330.15
2025-06-09,Auriculares,Sur,Online,5.0,89.64,448.2
2025-08-27,Mouse,Norte,Distribuidor,3.0,20.65,61.95
2024-03-13,Monitor,Norte,Distribuidor,2.0,177.9,355.8
2024-11-14,Monitor,Norte,Online,1.0,215.93,215.93
2024-10-11,Auriculares,Este,Tienda,1.0,87.51,87.51
2025-11-23,Monitor,Oeste,Online,1.0,219.51,219.51
2025-11-27,Monitor,Oeste,Online,4.0,217.04,868.16
2025-12-15,Teclado,Oeste,Tienda,1.0,45.06,45.06
2024-04-11,Mouse,Centro,Tienda,1.0,26.78,26.78
2024-04-27,Auriculares,Centro,Distribuidor,4.0,75.82,303.28
2025-09-30,Mouse,Oeste,Online,1.0,25.56,25.56
2024-03-22,Auriculares,Sur,Online,4.0,95.38,381.52
2025-08-28,Mouse,Centro,Online,2.0,24.92,49.84
2025-01-16,Auriculares,Oeste,Online,5.0,93.61,468.05
2024-11-23,Auriculares,Norte,Tienda,5.0,87.01,435.05
2025-04-11,Monitor,Norte,Online,2.0,213.67,427.34
2024-12-07,Monitor,Oeste,Online,2.0,218.69,437.38
2024-03-30,Auriculares,Centro,Online,1.0,85.36,85.36
2025-10-11,Webcam,Sur,Tienda,2.0,64.86,129.72
2024-03-15,Auriculares,Norte,Online,1.0,86.89,86.89
2025-12-10,Mouse,Norte,Tienda,4.0,25.31,101.24
2025-04-19,Mouse,Norte,Tienda,1.0,24.82,24.82
2024-08-15,Monitor,Norte,Tienda,2.0,220.86,441.72
,Teclado,Norte,Distribuidor,5.0,35.82,179.1
2024-03-08,Webcam,Centro,Distribuidor,1.0,51.41,51.41
2024-04-25,Monitor,Centro,Online,,,223.03
2025-10-16,Auriculares,,Online,5.0,88.16,440.8
2025-01-20,Webcam,Oeste,Online,4.0,62.44,249.76
2025-05-14,Mouse,Norte,Tienda,2.0,25.15,50.3
2025-08-29,Mouse,Norte,Online,2.0,24.61,49.22
2024-06-25,Teclado,Sur,Online,3.0,44.88,134.64
2025-11-03,Mouse,Centro,Online,5.0,24.06,120.3
2025-03-13,Auriculares,Sur,Tienda,3.0,92.69,278.07
2025-12-06,Teclado,Norte,Tienda,5.0,44.07,220.35
2025-11-28,Teclado,Oeste,Online,2.0,46.2,92.4
2025-06-25,Monitor,Oeste,Tienda,5.0,218.5,1092.5
2024-11-04,Webcam,Oeste,Online,1.0,62.49,62.49
2024-12-03,Mouse,Oeste,Tienda,5.0,24.92,124.6
2025-07-24,Mouse,Oeste,Distribuidor,4.0,20.9,83.6
2024-06-15,Teclado,Este,Tienda,3.0,45.11,135.33
2024-06-24,Mouse,Centro,Tienda,2.0,23.88,47.76
2025-01-01,Teclado,Norte,Tienda,5.0,44.7,223.5
2025-06-08,Auriculares,Centro,Tienda,4.0,92.86,371.44
2025-11-06,Webcam,Sur,Online,2.0,65.51,131.02
2025-09-20,Mouse,Oeste,Online,2.0,26.25,52.5
2025-10-07,Auriculares,Sur,Online,1.0,88.48,88.48
2025-11-29,Auriculares,Norte,Tienda,2.0,85.59,171.18
2025-10-31,Teclado,Oeste,Online,2.0,46.29,92.58
2025-07-13,Webcam,Sur,Online,4.0,64.76,259.04
2025-08-25,Webcam,Este,Tienda,3.0,64.86,194.58
2025-11-07,Mouse,Oeste,Tienda,2.0,24.2,48.4
2024-02-16,Mouse,Norte,Tienda,1.0,25.38,25.38
2024-05-17,Teclado,Este,Distribuidor,2.0,37.04,74.08
2025-01-08,Auriculares,Centro,Tienda,2.0,86.61,173.22
2025-09-25,Auriculares,Oeste,Tienda,1.0,85.54,85.54
2024-11-22,Mouse,Norte,Tienda,4.0,24.62,98.48
2024-03-02,Mouse,Centro,Online,2.0,25.65,51.3
2025-05-27,Mouse,Este,Tienda,3.0,23.93,71.79
2025-12-08,Mouse,Oeste,Online,4.0,25.22,100.88
2025-12-19,Teclado,Norte,Online,3.0,45.49,136.47
2025-05-22,Auriculares,Oeste,Tienda,2.0,90.04,180.08
2025-04-25,Auriculares,Norte,Tienda,1.0,88.21,88.21
2025-07-01,Webcam,Norte,Online,1.0,66.57,66.57
2025-02-27,Mouse,Norte,Distribuidor,5.0,20.69,103.45
2024-02-14,Mouse,Este,Online,5.0,24.46,122.3
,Teclado,Sur,Distribuidor,3.0,35.01,105.03
2025-09-30,Monitor,Sur,Online,2.0,222.13,444.26
2025-12-10,Teclado,Norte,Online,3.0,45.51,136.53
2025-02-26,Monitor,Centro,Online,4.0,212.24,848.96
2024-11-27,Auriculares,Norte,Online,2.0,90.97,181.94
2025-05-10,Monitor,Centro,Online,2.0,222.38,444.76
2024-12-24,Teclado,Oeste,Online,4.0,45.21,180.84
2024-09-23,Auriculares,Centro,Online,1.0,88.01,88.01
2024-09-19,Auriculares,Sur,Online,3.0,88.7,266.1
2024-06-17,Monitor,Sur,Online,2.0,218.71,437.42
2024-11-11,Auriculares,Sur,Online,5.0,89.74,448.7
2025-12-07,Mouse,Centro,Distribuidor,1.0,20.29,20.29
2025-11-07,Monitor,Este,Online,1.0,226.79,226.79
2025-09-28,Auriculares,Oeste,Tienda,5.0,89.17,445.85
2025-06-17,Auriculares,Oeste,Online,1.0,89.28,89.28
2024-02-16,Monitor,Centro,Online,2.0,216.86,433.72
2024-04-14,Auriculares,Sur,Distribuidor,3.0,72.59,217.77
2024-09-26,Teclado,Norte,Tienda,2.0,47.53,95.06
2025-06-11,Mouse,Centro,Online,1.0,25.43,25.43
2024-05-09,Auriculares,Este,Tienda,5.0,88.73,443.65
2025-01-19,Monitor,Oeste,Tienda,1.0,216.15,216.15
2024-03-13,Teclado,Norte,Tienda,4.0,45.49,181.96
2024-08-20,Monitor,Centro,Distribuidor,5.0,171.56,857.8
2025-11-17,Teclado,Sur,Online,5.0,44.25,221.25
2025-11-25,Auriculares,Sur,Tienda,1.0,88.29,88.29
2025-01-01,Auriculares,Norte,Tienda,4.0,89.75,359.0
2025-06-06,Auriculares,Oeste,Online,1.0,92.41,92.41
2024-08-07,Mouse,Oeste,Online,2.0,24.15,48.3
2024-12-10,Auriculares,Norte,Online,4.0,92.27,369.08
2024-11-09,Monitor,Norte,Distribuidor,3.0,182.51,547.53
2025-01-03,Teclado,Centro,Tienda,5.0,46.69,233.45
2024-10-21,Teclado,Centro,Online,4.0,45.54,182.16
2025-04-20,Mouse,Norte,Tienda,5.0,25.05,384.74
2024-12-08,Monitor,Norte,Online,3.0,218.78,656.34
2024-08-06,Auriculares,Este,Distribuidor,1.0,66.25,224.03
2025-07-12,Mouse,Norte,Online,4.0,24.73,98.92
2025-12-27,Webcam,Sur,Distribuidor,5.0,52.36,261.8
2025-10-30,Teclado,Norte,Online,2.0,42.5,85.0
2025-11-02,Mouse,Norte,Online,3.0,24.1,72.3
2024-09-19,Teclado,Centro,Online,3.0,46.79,140.37
2025-11-10,Mouse,Sur,Tienda,4.0,25.19,100.76
2025-04-23,Auriculares,Este,Distribuidor,1.0,80.19,80.19
2024-12-11,Webcam,Norte,Distribuidor,5.0,52.84,264.2
2024-05-17,Monitor,Centro,Online,4.0,225.78,903.12
2025-03-08,Auriculares,Norte,Tienda,5.0,86.29,431.45
2025-02-06,Mouse,Sur,Online,2.0,24.35,48.7
2024-11-21,Auriculares,Este,Online,2.0,94.71,189.42
2024-12-13,Teclado,Oeste,Online,5.0,46.21,231.05
2024-01-03,Mouse,Oeste,Distribuidor,4.0,20.63,82.52
2025-03-07,Monitor,Norte,Distribuidor,4.0,183.53,734.12
2025-09-06,Teclado,Centro,Tienda,4.0,46.75,187.0
2024-06-25,Monitor,Oeste,Distribuidor,3.0,182.83,548.49
2024-11-08,Auriculares,Oeste,Online,4.0,93.63,374.52
2024-10-21,Auriculares,Este,Tienda,1.0,89.05,89.05
2024-04-06,Auriculares,Este,Online,1.0,90.85,90.85
2024-12-31,Auriculares,Sur,Tienda,3.0,87.08,261.24
2024-07-13,Monitor,Sur,Online,3.0,229.01,687.03
2025-12-23,Mouse,Norte,Online,2.0,26.13,52.26
2025-12-07,Mouse,,Online,1.0,24.56,24.56
2025-03-06,Mouse,Centro,Online,2.0,24.71,49.42
2024-11-06,Auriculares,Norte,Online,5.0,90.87,454.35
2024-09-04,Mouse,Norte,Distribuidor,2.0,20.07,40.14
2025-11-22,Mouse,Oeste,Online,2.0,26.47,52.94
2024-07-10,Webcam,Oeste,Online,4.0,65.57,262.28
2024-12-20,Auriculares,Centro,Tienda,4.0,96.44,385.76
2024-11-24,Teclado,Oeste,Tienda,4.0,45.07,180.28
2024-03-05,Webcam,Centro,Online,5.0,63.08,315.4
2025-05-20,Auriculares,Norte,Online,5.0,82.68,413.4
2024-10-19,Mouse,Este,Tienda,3.0,25.0,75.0
2024-12-05,Webcam,Oeste,Online,1.0,63.87,63.87
2025-11-13,Webcam,Sur,Distribuidor,2.0,50.05,100.1
2024-12-30,Auriculares,Oeste,Online,1.0,90.54,90.54
2024-09-15,Teclado,Norte,Online,2.0,45.11,90.22
2025-12-27,Teclado,Sur,Online,3.0,46.58,139.74
2024-05-18,Webcam,Oeste,Online,4.0,64.52,258.08
2024-09-16,Mouse,Norte,Distribuidor,4.0,21.32,85.28
2024-11-12,Teclado,Sur,Online,4.0,48.47,193.88
2024-05-26,Monitor,Oeste,Tienda,2.0,221.58,443.16
2024-05-22,Mouse,Norte,Online,3.0,26.52,79.56
2024-02-11,Teclado,Norte,Online,5.0,45.33,226.65
2024-03-03,Mouse,Sur,Online,1.0,24.15,24.15
2025-10-13,Auriculares,Centro,Tienda,5.0,91.84,459.2
2025-12-21,Mouse,Este,Tienda,4.0,25.14,100.56
2025-11-20,Webcam,Norte,Online,4.0,63.22,252.88
2024-11-27,Monitor,Sur,Tienda,1.0,213.4,213.4
2024-03-25,Teclado,Centro,Distribuidor,5.0,35.36,176.8
2024-07-29,Auriculares,Norte,Online,2.0,87.66,175.32
2024-03-21,Mouse,Centro,Tienda,4.0,24.79,99.16
2025-11-16,Teclado,Este,Distribuidor,1.0,37.11,37.11
2025-06-02,Teclado,Centro,Distribuidor,5.0,38.94,194.7
2025-06-21,Mouse,Sur,Distribuidor,1.0,19.79,19.79
2025-08-24,Mouse,Este,Online,3.0,24.47,73.41
2025-12-07,Mouse,Norte,Online,2.0,25.59,51.18
2025-08-13,Auriculares,Norte,Online,4.0,90.76,363.04
2024-02-03,Mouse,Centro,Tienda,3.0,25.57,76.71
2025-06-12,Mouse,Norte,Online,4.0,24.3,97.2
2024-09-16,Auriculares,Centro,Online,4.0,90.25,361.0
2025-05-31,Mouse,Este,Tienda,3.0,26.59,79.77
2025-11-28,Teclado,Sur,Tienda,1.0,47.59,47.59
2024-05-06,Webcam,Norte,Online,1.0,64.8,64.8
2025-04-17,Mouse,Norte,Distribuidor,5.0,20.39,101.95
2025-11-16,Auriculares,Norte,Online,4.0,88.31,353.24
2024-05-24,Monitor,Norte,Tienda,1.0,215.36,215.36
2025-07-28,Mouse,Centro,Online,5.0,24.86,124.3
2025-12-31,Monitor,Este,Distribuidor,2.0,175.82,351.64
2024-10-26,Monitor,Norte,Tienda,5.0,217.1,1085.5
2025-12-08,Auriculares,Norte,Tienda,2.0,90.89,181.78
2024-03-10,Monitor,Centro,Tienda,3.0,222.92,668.76
2025-11-19,Webcam,Norte,Tienda,1.0,64.96,64.96
2024-11-29,Monitor,Norte,Tienda,2.0,218.62,437.24
2024-12-30,Teclado,Oeste,Distribuidor,5.0,36.52,182.6
2024-10-05,Mouse,Oeste,Online,4.0,24.88,99.52
2025-11-05,Teclado,Este,Online,4.0,42.07,168.28
2024-11-06,Auriculares,Centro,Tienda,2.0,95.09,190.18
2024-12-23,Mouse,Centro,Online,1.0,26.11,26.11
2024-12-05,Webcam,Norte,Distribuidor,1.0,55.48,55.48
2025-12-23,Auriculares,Sur,Tienda,1.0,84.47,84.47
2024-03-21,Webcam,Centro,Distribuidor,3.0,54.36,163.08
2025-12-13,Auriculares,Este,Tienda,4.0,91.36,365.44
2024-07-06,Mouse,Norte,Online,1.0,25.04,25.04
2024-12-29,Mouse,Centro,Online,1.0,24.27,24.27
2025-07-24,Auriculares,Norte,Tienda,3.0,85.91,257.73
2025-11-02,Auriculares,Este,Online,5.0,89.43,447.15
